,time,et_x,et_y,et_z,head_pos_x,head_pos_y,head_pos_z,class_disp
109,1578642354701178,0.31150818,-0.16944885,0.93499756,-0.07584,1.18434,0.38033,0
110,1578642354705156,0.31150818,-0.16944885,0.93499756,-0.07584,1.18434,0.38033,0
111,1578642354709151,0.31150818,-0.16944885,0.93499756,-0.07586,1.18439,0.38032,0
112,1578642354713154,0.31173706,-0.17059326,0.9347229,-0.07586,1.18439,0.38032,0
113,1578642354717146,0.31173706,-0.17059326,0.9347229,-0.07587999999999999,1.18439,0.38032,0
114,1578642354721162,0.31230164,-0.17166138,0.93434143,-0.07587999999999999,1.18439,0.38032,0
115,1578642354724410,0.31230164,-0.17166138,0.93434143,-0.07587999999999999,1.18439,0.38032,0
116,1578642354728299,0.31433105,-0.17501831,0.93302917,-0.07607,1.18432,0.38037,0
117,1578642354733286,0.31433105,-0.17501831,0.93302917,-0.07607,1.18432,0.38037,0
118,1578642354737304,0.31452942,-0.17771912,0.93244934,-0.07608,1.18432,0.38037,0
119,1578642354741298,0.31452942,-0.17771912,0.93244934,-0.07608999999999999,1.18432,0.38037,0
120,1578642354745283,0.31445313,-0.18034363,0.93197632,-0.07608999999999999,1.18432,0.38037,0
121,1578642354749287,0.31445313,-0.18034363,0.93197632,-0.07611,1.18431,0.38037,0
122,1578642354754280,0.31651306,-0.18026733,0.93128967,-0.07611,1.18431,0.38037,0
123,1578642354758275,0.31651306,-0.18026733,0.93128967,-0.07612000000000001,1.18431,0.38037,0
124,1578642354762286,0.32206726,-0.18023682,0.92939758,-0.07612999999999999,1.1843,0.38037,0
125,1578642354765714,0.32206726,-0.18023682,0.92939758,-0.07612999999999999,1.1843,0.38037,0
126,1578642354769715,0.32147217,-0.18009949,0.92962646,-0.0764,1.1841700000000002,0.38046,0
127,1578642354775718,0.32336426,-0.18208313,0.92857361,-0.0764,1.1841700000000002,0.38046,1
128,1578642354779711,0.32336426,-0.18208313,0.92857361,-0.07641,1.1841700000000002,0.38046,1
129,1578642354783939,0.32336426,-0.18208313,0.92857361,-0.07641,1.1841700000000002,0.38046,1
130,1578642354787934,0.32357788,-0.18367004,0.92819214,-0.07637999999999999,1.18418,0.38046,1
131,1578642354791932,0.32357788,-0.18367004,0.92819214,-0.07639,1.18418,0.38046,1
132,1578642354800927,0.32429504,-0.1857605,0.92752075,-0.0764,1.1841700000000002,0.38045,0
133,1578642354804933,0.32293701,-0.18644714,0.92785645,-0.07652,1.18413,0.3805,0
134,1578642354808926,0.32293701,-0.18644714,0.92785645,-0.07653,1.18413,0.3805,0
135,1578642354812927,0.32325745,-0.18739319,0.92756653,-0.07654,1.18412,0.38049,0
136,1578642354816975,0.32325745,-0.18739319,0.92756653,-0.07656,1.18412,0.38049,0
137,1578642354821963,0.32450867,-0.18847656,0.9269104,-0.07657,1.18411,0.38049,0
138,1578642354825969,0.32450867,-0.18847656,0.9269104,-0.07657,1.18411,0.38049,0
139,1578642354830966,0.32305908,-0.18920898,0.92726135,-0.07657,1.18411,0.38049,0
140,1578642354835009,0.32522583,-0.1889801,0.92654419,-0.07672999999999999,1.18402,0.38054,0
141,1578642354840045,0.32522583,-0.1889801,0.92654419,-0.07672999999999999,1.18402,0.38054,0
142,1578642354843970,0.32550049,-0.18882751,0.92648315,-0.07672999999999999,1.18402,0.38054,0
143,1578642354847961,0.32550049,-0.18882751,0.92648315,-0.07672999999999999,1.18402,0.38054,0
144,1578642354853016,0.32472229,-0.18986511,0.92654419,-0.07674,1.18402,0.38054,0
145,1578642354856973,0.32472229,-0.18986511,0.92654419,-0.07674,1.18402,0.38054,0
146,1578642354860975,0.32420349,-0.18989563,0.92672729,-0.07674,1.18402,0.38054,0
147,1578642354870967,0.32366943,-0.19064331,0.92675781,-0.07658,1.18416,0.38046,0
148,1578642354874975,0.32366943,-0.19064331,0.92675781,-0.07658,1.18415,0.38046,0
149,1578642354881963,0.32295227,-0.19334412,0.92645264,-0.07658999999999999,1.18415,0.38045,0
150,1578642354885963,0.32252502,-0.19369507,0.92651367,-0.07658999999999999,1.18415,0.38045,0
151,1578642354892943,0.32225037,-0.19471741,0.92640686,-0.07678,1.1840000000000002,0.3805,0
152,1578642354896960,0.32225037,-0.19471741,0.92640686,-0.07678,1.1840000000000002,0.38049,0
153,1578642354902448,0.32240295,-0.19500732,0.92628479,-0.07679,1.18399,0.38049,0
154,1578642354906454,0.32240295,-0.19500732,0.92628479,-0.07679,1.18399,0.38049,0
155,1578642354910450,0.32194519,-0.19541931,0.92636108,-0.07692,1.1839,0.3805,0
156,1578642354914444,0.32194519,-0.19541931,0.92636108,-0.07692,1.1839,0.3805,0
157,1578642354918446,0.32165527,-0.19699097,0.9261322,-0.07693,1.18389,0.3805,0
158,1578642354924481,0.32165527,-0.19699097,0.9261322,-0.07693,1.18389,0.3805,0
159,1578642354928482,0.32156372,-0.1975708,0.92604065,-0.0768,1.18401,0.3804,0
160,1578642354934459,0.32156372,-0.1975708,0.92604065,-0.0768,1.18401,0.3804,0
161,1578642354938435,0.32156372,-0.1975708,0.92604065,-0.0768,1.18401,0.3804,0
162,1578642354943133,0.32209778,-0.19856262,0.92564392,-0.07681,1.18401,0.38039,0
163,1578642354947144,0.32209778,-0.19856262,0.92564392,-0.07681,1.18401,0.38039,0
164,1578642354951190,0.32209778,-0.19856262,0.92564392,-0.07686,1.18404,0.38034,0
165,1578642354955138,0.32128906,-0.19837952,0.92596436,-0.07686,1.18404,0.38034,0
166,1578642354959147,0.32128906,-0.19837952,0.92596436,-0.07687000000000001,1.18403,0.38033,0
167,1578642354972151,0.32104492,-0.1973114,0.92626953,-0.07687999999999999,1.18402,0.38029,0
168,1578642354976138,0.32104492,-0.19563293,0.92662048,-0.07687999999999999,1.18402,0.38029,0
169,1578642354981186,0.32104492,-0.19563293,0.92662048,-0.07689,1.18402,0.38029,0
170,1578642354985124,0.3210907,-0.19714355,0.92628479,-0.0769,1.18402,0.38029,0
171,1578642354989136,0.3210907,-0.19714355,0.92628479,-0.0769,1.18402,0.38029,0
172,1578642354993144,0.3210907,-0.19714355,0.92628479,-0.07658,1.18422,0.38017,0
173,1578642354997127,0.32115173,-0.19874573,0.92593384,-0.07658,1.18422,0.38017,0
174,1578642355001122,0.32115173,-0.19874573,0.92593384,-0.07658999999999999,1.18421,0.38016,0
175,1578642355005130,0.32154846,-0.19696045,0.92617798,-0.07658999999999999,1.18421,0.38016,0
176,1578642355009131,0.32154846,-0.19696045,0.92617798,-0.07674,1.18416,0.3802,0
177,1578642355013136,0.32159424,-0.19697571,0.92614746,-0.07675,1.18415,0.3802,0
178,1578642355017150,0.32159424,-0.19697571,0.92614746,-0.07676000000000001,1.18415,0.3802,0
179,1578642355021145,0.3217926,-0.19694519,0.92608643,-0.07668,1.18426,0.38015,0
180,1578642355025127,0.3217926,-0.19694519,0.92608643,-0.07668,1.18426,0.38015,0
181,1578642355044628,0.34132385,-0.24453735,0.90756226,-0.07666,1.18435,0.38009,1
182,1578642355048634,0.34132385,-0.24453735,0.90756226,-0.07666,1.18435,0.38009,1
183,1578642355053634,0.33535767,-0.2558136,0.90667725,-0.07668,1.18434,0.38008,1
184,1578642355057653,0.33535767,-0.2558136,0.90667725,-0.07668,1.18434,0.38008,1
185,1578642355061637,0.33216858,-0.25682068,0.90757751,-0.07685,1.1842700000000002,0.3801,1
186,1578642355065632,0.33216858,-0.25682068,0.90757751,-0.07685,1.1842700000000002,0.3801,1
187,1578642355069633,0.33940125,-0.24778748,0.90740967,-0.07685,1.1842700000000002,0.3801,1
188,1578642355074636,0.33940125,-0.24778748,0.90740967,-0.07686,1.18426,0.38009,1
189,1578642355078629,0.3422699,-0.25032043,0.90562439,-0.07686,1.18426,0.38009,1
190,1578642355082829,0.3422699,-0.25032043,0.90562439,-0.07686,1.18426,0.38009,1
191,1578642355097637,0.34005737,-0.25595093,0.90489197,-0.07668,1.18448,0.38001,1
192,1578642355101634,0.33908081,-0.25669861,0.90504456,-0.07668,1.18448,0.38001,1
193,1578642355107630,0.33908081,-0.25669861,0.90504456,-0.07669,1.18448,0.38001,1
194,1578642355111723,0.34030151,-0.25790405,0.90423584,-0.0767,1.18448,0.38001,1
195,1578642355121618,0.34152222,-0.25671387,0.90411377,-0.0767,1.18448,0.38001,1
196,1578642355125629,0.3421936,-0.25488281,0.90438843,-0.0767,1.18448,0.38001,1
197,1578642355131639,0.3421936,-0.25488281,0.90438843,-0.0767,1.18448,0.38001,1
198,1578642355135299,0.3427887,-0.25495911,0.90414429,-0.07658,1.1847,0.37998,1
199,1578642355155713,0.34129333,-0.25491333,0.90472412,-0.07658,1.1847,0.37998,1
200,1578642355159709,0.34129333,-0.25491333,0.90472412,-0.07658,1.1847,0.37998,1
201,1578642355168783,0.34043884,-0.25593567,0.90475464,-0.07664,1.18467,0.38,1
202,1578642355172694,0.34043884,-0.25593567,0.90475464,-0.07664,1.18467,0.38,1
203,1578642355182690,0.34022522,-0.25598145,0.90481567,-0.07669,1.18468,0.37999,1
204,1578642355186682,0.34005737,-0.25506592,0.90513611,-0.07669,1.18468,0.37999,1
205,1578642355190686,0.34005737,-0.25506592,0.90513611,-0.0767,1.18468,0.37999,1
206,1578642355194200,0.340271,-0.25544739,0.904953,-0.0767,1.18468,0.37999,1
207,1578642355199337,0.340271,-0.25544739,0.904953,-0.0767,1.18468,0.37999,1
208,1578642355210203,0.33943176,-0.25730896,0.90473938,-0.07667,1.18468,0.37992,1
209,1578642355214233,0.33943176,-0.25730896,0.90473938,-0.07667,1.18468,0.37992,1
210,1578642355220192,0.33911133,-0.2572937,0.90486145,-0.07667,1.18467,0.37992,1
211,1578642355224827,0.33911133,-0.2572937,0.90486145,-0.07667,1.18467,0.37992,1
212,1578642355241175,0.33804321,-0.25285339,0.9065094,-0.07669,1.1846299999999998,0.3799,1
213,1578642355246168,0.33920288,-0.253479,0.90591431,-0.07669,1.1846299999999998,0.3799,1
214,1578642355251173,0.33920288,-0.253479,0.90591431,-0.07669,1.1846299999999998,0.3799,1
215,1578642355255185,0.33970642,-0.25334167,0.90574646,-0.0767,1.18462,0.3799,1
216,1578642355259169,0.33970642,-0.25334167,0.90574646,-0.0767,1.18462,0.3799,1
217,1578642355263171,0.33889771,-0.25372314,0.90596008,-0.0767,1.18462,0.3799,1
218,1578642355267169,0.33889771,-0.25372314,0.90596008,-0.07672000000000001,1.18462,0.37988,1
219,1578642355272175,0.33790588,-0.25382996,0.90629578,-0.07672999999999999,1.18462,0.37988,1
220,1578642355276178,0.33850098,-0.25357056,0.90614319,-0.07672999999999999,1.18462,0.37987,1
221,1578642355280171,0.33850098,-0.25357056,0.90614319,-0.07672999999999999,1.18462,0.37987,1
222,1578642355288167,0.33786011,-0.25364685,0.90635681,-0.07672999999999999,1.18462,0.37987,1
223,1578642355292169,0.33786011,-0.25364685,0.90635681,-0.07683999999999999,1.18453,0.37986,1
224,1578642355298186,0.33805847,-0.25471497,0.9059906,-0.07683999999999999,1.18453,0.37986,0
225,1578642355302167,0.33758545,-0.25360107,0.90647888,-0.07683999999999999,1.18453,0.37986,0
226,1578642355306185,0.33758545,-0.25360107,0.90647888,-0.07687000000000001,1.18452,0.37988,0
227,1578642355310165,0.33746338,-0.25364685,0.9065094,-0.07687999999999999,1.18452,0.37987,0
228,1578642355314174,0.33746338,-0.25364685,0.9065094,-0.0769,1.18453,0.37986,0
229,1578642355319164,0.3381958,-0.25352478,0.90626526,-0.0769,1.18453,0.37986,0
230,1578642355323161,0.3381958,-0.25352478,0.90626526,-0.0769,1.18453,0.37986,0
231,1578642355327251,0.35205078,-0.2481842,0.90246582,-0.0769,1.18453,0.37986,0
232,1578642355334487,0.37869263,-0.23034668,0.89637756,-0.07674,1.18465,0.37979,1
233,1578642355339494,0.37869263,-0.23034668,0.89637756,-0.07674,1.18465,0.37979,1
234,1578642355344344,0.40742493,-0.25111389,0.87802124,-0.0767,1.18467,0.37978,1
235,1578642355348383,0.40742493,-0.25111389,0.87802124,-0.0767,1.18467,0.37978,1
236,1578642355352388,0.40927124,-0.26321411,0.87361145,-0.07672000000000001,1.18468,0.37976,1
237,1578642355356346,0.40927124,-0.26321411,0.87361145,-0.07672000000000001,1.18468,0.37976,1
238,1578642355360341,0.41835022,-0.24276733,0.87522888,-0.07672000000000001,1.18468,0.37976,1
239,1578642355365353,0.41835022,-0.24276733,0.87522888,-0.07672000000000001,1.18468,0.37976,0
240,1578642355369335,0.42185974,-0.25334167,0.87052917,-0.07672000000000001,1.18468,0.37976,0
241,1578642355373371,0.42185974,-0.25334167,0.87052917,-0.07686,1.18465,0.37978,0
242,1578642355377351,0.41921997,-0.25596619,0.87103271,-0.07686,1.18465,0.37978,0
243,1578642355381337,0.41921997,-0.25596619,0.87103271,-0.07686,1.18465,0.37978,0
244,1578642355386330,0.40431213,-0.25294495,0.87893677,-0.07686,1.18465,0.37978,0
245,1578642355390351,0.40431213,-0.25294495,0.87893677,-0.07686,1.18465,0.37978,0
246,1578642355393914,0.41705322,-0.25558472,0.87219238,-0.07686,1.18465,0.37978,0
247,1578642355397971,0.41705322,-0.25558472,0.87219238,-0.0771,1.18453,0.37983,0
248,1578642355401912,0.42181396,-0.25656128,0.86961365,-0.0771,1.18453,0.37983,0
249,1578642355405938,0.42181396,-0.25656128,0.86961365,-0.0771,1.18453,0.37983,0
250,1578642355409922,0.42155457,-0.2572937,0.86952209,-0.0771,1.18453,0.37983,0
251,1578642355413893,0.42155457,-0.2572937,0.86952209,-0.0771,1.18453,0.37983,0
252,1578642355417888,0.42222595,-0.25688171,0.86932373,-0.0771,1.18452,0.37983,0
253,1578642355421894,0.42222595,-0.25688171,0.86932373,-0.0771,1.18452,0.37983,0
254,1578642355426894,0.42059326,-0.25846863,0.86962891,-0.0771,1.18452,0.37983,0
255,1578642355432422,0.42059326,-0.25846863,0.86962891,-0.07718,1.18451,0.37986,0
256,1578642355435954,0.42169189,-0.26026917,0.86856079,-0.07718,1.18451,0.37986,0
257,1578642355439955,0.42169189,-0.26026917,0.86856079,-0.07718,1.18451,0.37986,0
258,1578642355446028,0.4228363000000001,-0.25823975,0.86862183,-0.07725,1.18444,0.37987,0
259,1578642355451011,0.4226532,-0.25950623,0.86833191,-0.07725,1.18444,0.37987,0
260,1578642355456067,0.4226532,-0.25950623,0.86833191,-0.07725,1.18444,0.37987,0
261,1578642355460054,0.4223938,-0.25834656,0.86880493,-0.07732,1.18435,0.37989,0
262,1578642355464060,0.4223938,-0.25834656,0.86880493,-0.07732,1.18435,0.37989,0
263,1578642355468041,0.42314148,-0.25843811,0.8684082000000001,-0.07732,1.18435,0.37989,0
264,1578642355472046,0.42314148,-0.25843811,0.8684082000000001,-0.07733,1.18434,0.3799,0
265,1578642355476089,0.42314148,-0.25843811,0.8684082000000001,-0.07733999999999999,1.18433,0.37991,0
266,1578642355480084,0.42227173,-0.25874329,0.8687439,-0.07733999999999999,1.18433,0.37991,0
267,1578642355484065,0.42312622,-0.25856018,0.86837769,-0.07747000000000001,1.18423,0.37996,0
268,1578642355488025,0.42312622,-0.25856018,0.86837769,-0.07747000000000001,1.18423,0.37996,0
269,1578642355492027,0.4231720000000001,-0.25857544,0.86836243,-0.07736,1.1842700000000002,0.3799,0
270,1578642355496037,0.4231720000000001,-0.25857544,0.86836243,-0.07736,1.1842700000000002,0.3799,0
271,1578642355500026,0.4231720000000001,-0.25857544,0.86836243,-0.07737000000000001,1.1842700000000002,0.3799,0
272,1578642355504031,0.42611694,-0.25810242,0.86705017,-0.07737000000000001,1.1842700000000002,0.3799,0
273,1578642355512522,0.42362976,-0.25727844,0.86851501,-0.07733,1.18423,0.37994,0
274,1578642355515711,0.42362976,-0.25727844,0.86851501,-0.07733,1.18423,0.37994,0
275,1578642355519063,0.42326355,-0.25701904,0.86877441,-0.07733,1.18423,0.37994,0
276,1578642355524112,0.42326355,-0.25701904,0.86877441,-0.07733,1.18423,0.37994,0
277,1578642355528170,0.42115784,-0.25570679,0.87017822,-0.07733,1.18423,0.37994,0
278,1578642355535074,0.39709473,-0.24963379,0.88316345,-0.07733,1.18422,0.38,1
279,1578642355539071,0.39709473,-0.24963379,0.88316345,-0.07733999999999999,1.18422,0.38,1
280,1578642355543072,0.36230469,-0.22827148,0.90367126,-0.07733999999999999,1.18421,0.38001,1
281,1578642355547078,0.36230469,-0.22827148,0.90367126,-0.07733999999999999,1.18421,0.38001,1
282,1578642355551079,0.36230469,-0.22827148,0.90367126,-0.07718,1.18429,0.38002,1
283,1578642355557068,0.32540894,-0.18682861,0.9269104,-0.07718,1.18429,0.38002,1
284,1578642355561061,0.38923645,-0.15036011,0.9087677,-0.07718,1.18429,0.38002,1
285,1578642355565074,0.38923645,-0.15036011,0.9087677,-0.07703,1.18438,0.37999,1
286,1578642355571085,0.37457275,-0.14279175,0.91612244,-0.07703,1.18438,0.37999,1
287,1578642355575080,0.37457275,-0.14279175,0.91612244,-0.07706,1.18435,0.38006,1
288,1578642355579057,0.34837341,-0.1386261,0.92703247,-0.07706,1.18435,0.38006,0
289,1578642355583069,0.34837341,-0.1386261,0.92703247,-0.07697999999999999,1.18438,0.38005,0
290,1578642355587070,0.35055542,-0.14802551,0.92475891,-0.07693,1.18441,0.38004,0
291,1578642355591091,0.35055542,-0.14802551,0.92475891,-0.07694,1.18439,0.38008,0
292,1578642355594949,0.34819031,-0.14128113,0.92669678,-0.07694,1.18439,0.38008,0
293,1578642355598944,0.34819031,-0.14128113,0.92669678,-0.07694,1.18438,0.38009,0
294,1578642355602623,0.3467865,-0.14582825,0.92652893,-0.07694,1.18438,0.38009,0
295,1578642355606621,0.3467865,-0.14582825,0.92652893,-0.07683,1.18445,0.38009,0
296,1578642355611598,0.34500122,-0.13243103,0.92919922,-0.07683,1.18445,0.38009,0
297,1578642355615614,0.34500122,-0.13243103,0.92919922,-0.07683,1.18444,0.3801,0
298,1578642355619606,0.34080505,-0.14143372,0.9294281,-0.07683,1.18444,0.3801,0
299,1578642355623618,0.34080505,-0.14143372,0.9294281,-0.07685,1.18444,0.38013,0
300,1578642355627609,0.34162903,-0.13165283,0.93055725,-0.07685,1.18444,0.38013,0
301,1578642355639603,0.3391571,-0.13368225,0.9311676,-0.07685,1.18443,0.38014,0
302,1578642355643597,0.33995056,-0.13575745,0.93058777,-0.07685,1.18443,0.38014,0
303,1578642355647599,0.33995056,-0.13575745,0.93058777,-0.0768,1.18442,0.38017,0
304,1578642355663589,0.34294128,-0.1401062,0.92883301,-0.07672000000000001,1.18445,0.38017,0
305,1578642355667591,0.34397888,-0.14065552,0.92837524,-0.07672000000000001,1.18445,0.38017,0
306,1578642355672615,0.34397888,-0.14065552,0.92837524,-0.07671,1.18445,0.38019,0
307,1578642355676582,0.34510803,-0.14129639,0.92785645,-0.07671,1.18445,0.38019,0
308,1578642355680607,0.34510803,-0.14129639,0.92785645,-0.07671,1.18444,0.3802,0
309,1578642355684592,0.34510803,-0.14129639,0.92785645,-0.07671,1.18444,0.3802,0
310,1578642355688580,0.34367371,-0.14057922,0.92849731,-0.07674,1.18439,0.3802,0
311,1578642355692592,0.34367371,-0.14057922,0.92849731,-0.07674,1.18439,0.3802,0
312,1578642355696581,0.34220886,-0.14135742,0.92892456,-0.07674,1.18439,0.38021,0
313,1578642355700649,0.34220886,-0.14135742,0.92892456,-0.07674,1.18439,0.38021,0
314,1578642355719585,0.34416199,-0.14414978,0.92776489,-0.07661,1.18441,0.38018,0
315,1578642355723579,0.34416199,-0.14414978,0.92776489,-0.07661,1.18441,0.38018,0
316,1578642355727608,0.34329224,-0.14352417,0.92817688,-0.07661,1.18441,0.38018,0
317,1578642355731674,0.34329224,-0.14352417,0.92817688,-0.07661,1.18441,0.38018,0
318,1578642355753609,0.34408569,-0.14201355,0.92811584,-0.07629,1.18447,0.38014,0
319,1578642355757598,0.34408569,-0.14201355,0.92811584,-0.07629,1.18447,0.38014,0
320,1578642355762564,0.34715271,-0.14129639,0.92709351,-0.07629,1.18447,0.38014,0
321,1578642355767565,0.34819031,-0.14431763,0.92623901,-0.07629,1.18447,0.38014,0
322,1578642355779561,0.34733582,-0.14286804,0.92678833,-0.07628,1.18447,0.38014,0
323,1578642355783558,0.34733582,-0.14286804,0.92678833,-0.07642,1.18444,0.38015,0
324,1578642355789558,0.34793091,-0.14149475,0.92677307,-0.07642,1.18444,0.38014,0
325,1578642355793551,0.34916687,-0.14649963,0.92552185,-0.07642,1.18444,0.38014,0
326,1578642355799550,0.34916687,-0.14649963,0.92552185,-0.07642,1.18444,0.38014,0
327,1578642355803543,0.34960938,-0.14485168,0.92562866,-0.07637999999999999,1.18444,0.38011,0
328,1578642355807557,0.34960938,-0.14485168,0.92562866,-0.07637999999999999,1.18444,0.38011,0
329,1578642355811550,0.35075378,-0.14590454,0.92501831,-0.07637999999999999,1.18444,0.38011,0
330,1578642355815544,0.35075378,-0.14590454,0.92501831,-0.07639,1.18444,0.38011,0
331,1578642355820546,0.35150146,-0.1486969,0.92428589,-0.07639,1.18444,0.3801,0
332,1578642355824541,0.35150146,-0.1486969,0.92428589,-0.07645,1.18435,0.38008,0
333,1578642355828546,0.35212708,-0.14825439,0.92411804,-0.07645,1.18435,0.38008,0
334,1578642355832547,0.35212708,-0.14825439,0.92411804,-0.07645,1.18435,0.38008,0
335,1578642355836535,0.3536377,-0.1476593,0.92364502,-0.07645,1.18434,0.38008,0
336,1578642355842543,0.3536377,-0.1476593,0.92364502,-0.07647000000000001,1.18429,0.38002,0
337,1578642355846533,0.35411072,-0.14744568,0.92349243,-0.07647000000000001,1.18429,0.38002,0
338,1578642355851535,0.35560608,-0.15263367,0.92207336,-0.07647000000000001,1.18429,0.38002,0
339,1578642355855539,0.35560608,-0.15263367,0.92207336,-0.07647000000000001,1.18428,0.38002,0
340,1578642355859532,0.35562134,-0.15103149,0.92233276,-0.07643,1.18426,0.37998,0
341,1578642355863538,0.35562134,-0.15103149,0.92233276,-0.07643,1.18426,0.37998,0
342,1578642355867540,0.35577393,-0.15164185,0.92218018,-0.07643,1.18426,0.37998,0
343,1578642355873522,0.35577393,-0.15164185,0.92218018,-0.07643,1.18425,0.37998,0
344,1578642355877524,0.35597229,-0.15138245,0.9221344,-0.07645,1.18424,0.37996,0
345,1578642355882522,0.35597229,-0.15138245,0.9221344,-0.07647000000000001,1.18422,0.37996,0
346,1578642355886519,0.35670471,-0.15118408,0.92189026,-0.07645,1.18424,0.37997,0
347,1578642355890517,0.35670471,-0.15118408,0.92189026,-0.07646,1.18424,0.37996,0
348,1578642355894516,0.35754395,-0.15164185,0.92149353,-0.07646,1.18423,0.37996,0
349,1578642355898515,0.35754395,-0.15164185,0.92149353,-0.07647000000000001,1.18423,0.37996,0
350,1578642355902506,0.35757446,-0.15161133,0.92149353,-0.07655,1.18419,0.38002,0
351,1578642355906509,0.35757446,-0.15161133,0.92149353,-0.07655,1.18419,0.38002,0
352,1578642355910513,0.35993958,-0.15072632,0.92070007,-0.07655,1.18419,0.38002,0
353,1578642355914510,0.35993958,-0.15072632,0.92070007,-0.07655,1.18419,0.38002,0
354,1578642355918501,0.3770752,-0.14117432,0.91534424,-0.07658,1.18423,0.38001,1
355,1578642355923302,0.3770752,-0.14117432,0.91534424,-0.07658,1.18423,0.38001,1
356,1578642355927311,0.34960938,-0.13706970000000002,0.92680359,-0.07658999999999999,1.18423,0.38001,1
357,1578642355932309,0.34960938,-0.13706970000000002,0.92680359,-0.07658999999999999,1.18423,0.38001,1
358,1578642355936308,0.3049469,-0.13893127,0.94216919,-0.07662000000000001,1.18421,0.38002,1
359,1578642355940312,0.3049469,-0.13893127,0.94216919,-0.07662000000000001,1.18421,0.38002,1
360,1578642355944307,0.22357178,-0.11006165,0.96844482,-0.07655,1.18423,0.37999,1
361,1578642355948308,0.22357178,-0.11006165,0.96844482,-0.07655,1.18423,0.37999,1
362,1578642355952298,0.15364075,-0.16046143,0.9750061,-0.07657,1.18422,0.37999,1
363,1578642355956301,0.15364075,-0.16046143,0.9750061,-0.07658,1.18422,0.37999,1
364,1578642355960300,0.11386108,-0.152771,0.98167419,-0.07658,1.18422,0.37999,1
365,1578642355964291,0.11386108,-0.152771,0.98167419,-0.07668,1.1842,0.38003,1
366,1578642355968292,0.11386108,-0.152771,0.98167419,-0.07668,1.1842,0.38003,1
367,1578642355974283,0.08226013,-0.13691711,0.9871521,-0.07668,1.1842,0.38003,1
368,1578642355978296,0.08552551,-0.13880920000000002,0.98661804,-0.07678,1.1841700000000002,0.38006,1
369,1578642355983304,0.08552551,-0.13880920000000002,0.98661804,-0.07678,1.1841700000000002,0.38006,0
370,1578642355987296,0.08679199,-0.13946533,0.98640442,-0.07679,1.1841700000000002,0.38006,0
371,1578642355992285,0.08679199,-0.13946533,0.98640442,-0.07683,1.1841700000000002,0.38007,0
372,1578642355996286,0.08235168,-0.1362915,0.98722839,-0.07683,1.1841700000000002,0.38007,0
373,1578642356000280,0.08235168,-0.1362915,0.98722839,-0.07683999999999999,1.1841700000000002,0.38007,0
374,1578642356004281,0.08074951,-0.14356995,0.98632813,-0.07683999999999999,1.1841700000000002,0.38007,0
375,1578642356008301,0.08074951,-0.14356995,0.98632813,-0.07683999999999999,1.1841700000000002,0.38007,0
376,1578642356012275,0.0824585,-0.14077759,0.98658752,-0.07671,1.1843,0.38003,0
377,1578642356016282,0.0824585,-0.14077759,0.98658752,-0.07671,1.1843,0.38003,0
378,1578642356020288,0.08561707,-0.13995361,0.98643494,-0.07672000000000001,1.1843,0.38003,0
379,1578642356024289,0.08561707,-0.13995361,0.98643494,-0.07672000000000001,1.1843,0.38003,0
380,1578642356028279,0.08857727,-0.14073181,0.98606873,-0.07651000000000001,1.18442,0.37995,0
381,1578642356032290,0.08857727,-0.14073181,0.98606873,-0.07652,1.18442,0.37995,0
382,1578642356036287,0.0877533,-0.14245605,0.98590088,-0.07652,1.18442,0.37995,0
383,1578642356040284,0.0877533,-0.14245605,0.98590088,-0.07658,1.18442,0.37996,0
384,1578642356044279,0.08654785,-0.14414978,0.98574829,-0.07658,1.18442,0.37996,0
385,1578642356048257,0.08654785,-0.14414978,0.98574829,-0.07658999999999999,1.18441,0.37996,0
386,1578642356053264,0.08499146,-0.14393616,0.98591614,-0.07658999999999999,1.18441,0.37996,0
387,1578642356057263,0.08499146,-0.14393616,0.98591614,-0.07662999999999999,1.18439,0.37995,0
388,1578642356064281,0.08459473,-0.14427185,0.98590088,-0.07661,1.18442,0.3799300000000001,0
389,1578642356068269,0.08459473,-0.14427185,0.98590088,-0.07661,1.18442,0.3799300000000001,0
390,1578642356074260,0.08432007,-0.14546204,0.98574829,-0.07661,1.18442,0.3799300000000001,0
391,1578642356078261,0.08407593,-0.14515686,0.98582458,-0.07675,1.18437,0.3799,0
392,1578642356085283,0.08314514,-0.1459198,0.98577881,-0.07675,1.18437,0.3799,0
393,1578642356089258,0.08314514,-0.1459198,0.98577881,-0.07676000000000001,1.18436,0.37989,0
394,1578642356094274,0.08222961,-0.14567566,0.98590088,-0.0768,1.18435,0.37988,0
395,1578642356098266,0.08222961,-0.14567566,0.98590088,-0.0768,1.18435,0.37988,0
396,1578642356102261,0.08158875,-0.14633179,0.9858551,-0.07681,1.18435,0.37988,0
397,1578642356106252,0.08158875,-0.14633179,0.9858551,-0.07681,1.18435,0.37988,0
398,1578642356110244,0.08073425,-0.14685059,0.9858551,-0.07686,1.18431,0.37984,0
399,1578642356114242,0.08073425,-0.14685059,0.9858551,-0.07687000000000001,1.18431,0.37984,0
400,1578642356118244,0.08073425,-0.14685059,0.9858551,-0.07687000000000001,1.18431,0.37984,0
401,1578642356122249,0.07955933,-0.14582825,0.98609924,-0.07678,1.18435,0.37979,0
402,1578642356126238,0.07955933,-0.14582825,0.98609924,-0.07678,1.18435,0.37979,0
